9.999862881539145487e-01,-4.895513801610336044e-03,1.859421623595883255e-03,-3.053312957329795685e-01,4.810519719862565470e-03,9.990526465287621338e-01,4.325122384281240157e-02,-1.358302970341881855e+00,-2.069397057325300920e-03,-4.324168600430021436e-02,9.990624976383233324e-01,4.389948839535706138e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.991691175394447066e-01,-5.152762035349531429e-03,-4.042924187830250482e-02,1.761994168342333245e+00,5.675994865478247407e-03,9.999014815411467749e-01,1.283784616307382179e-02,1.799175520943343820e-01,4.035910848537530016e-02,-1.305665559118204117e-02,9.990999279887067264e-01,-4.056213171178061350e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994766046775038770e-01,-4.870944761908177489e-03,-3.198109753362358976e-02,1.348529075527270749e+00,5.478152570193050783e-03,9.998058722977615220e-01,1.892637216504844747e-02,-1.277265523929088376e-01,3.188269980328505004e-02,-1.909166352203685649e-02,9.993092623593634594e-01,-2.366980769035307852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.997124272009775270e-01,-4.640121895717411356e-03,-2.352726436972969390e-02,9.350639827122081416e-01,5.228612563695480588e-03,9.996734365667030442e-01,2.501363295438953360e-02,-4.353706568801520849e-01,2.340351491953792870e-02,-2.512945466402007055e-02,9.994102190780821404e-01,-6.777483668925543547e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.998765058361779312e-01,-4.460360111121559890e-03,-1.506911624862199671e-02,5.215988898971455345e-01,4.927386020407823614e-03,9.995041749251195595e-01,3.109863621224569219e-02,-7.430147613673953044e-01,1.492293348645826363e-02,-3.116904706491401694e-02,9.994027199088582059e-01,1.011484035250199698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999687846334152086e-01,-4.331709489147198000e-03,-6.608029333470539883e-03,1.081337970820830385e-01,4.574500962585967972e-03,9.992980999491862804e-01,3.718038970867999782e-02,-1.050658865854638524e+00,6.442336510434318840e-03,-3.720945754573223851e-02,9.992867219018966018e-01,2.700716437392952640e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999892310132121320e-01,-4.254203479042937934e-03,1.854618657148429575e-03,-3.053312957329794575e-01,4.170002256538451850e-03,9.990552362154188071e-01,4.325790184156038526e-02,-1.358302970341881633e+00,-2.036894397117411468e-03,-4.324970223380165263e-02,9.990622174408870793e-01,4.389948839535705583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999378357935152506e-01,-4.227858873341583217e-03,1.031744919676808557e-02,-7.187963885480421755e-01,3.713951595122658676e-03,9.987756202922164483e-01,4.933018217528967880e-02,-1.665947074829124963e+00,-1.051337776976883111e-02,-4.928879709675707682e-02,9.987292342615312624e-01,6.079181241678460745e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.998146131978564721e-01,-4.252675796480847453e-03,1.877908369944817496e-02,-1.132261481363104449e+00,3.206427466530364662e-03,9.984593007216331362e-01,5.539624197876125145e-02,-1.973591179316368294e+00,-1.898573303622311942e-02,-5.532575847683984804e-02,9.982878354412818567e-01,7.768413643821213688e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.996196008444534487e-01,-4.328637706998133411e-03,2.723814426824059873e-02,-1.545726574178167168e+00,2.647525109395545539e-03,9.981063379913975853e-01,6.145509476192625997e-02,-2.281235283803611402e+00,-2.745258126972861465e-02,-6.135960362489127629e-02,9.977381193602986587e-01,9.457646045963966630e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993528597162661953e-01,-4.455711413294328668e-03,3.569325444285027099e-02,-1.959191666993229886e+00,2.037356454278271833e-03,9.977168044972172245e-01,6.750575681036175002e-02,-2.588879388290854511e+00,-3.591254593590968019e-02,-6.738935123343248179e-02,9.970802196336753243e-01,1.114687844810672068e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.990144741120542404e-01,-4.633847102940903163e-03,4.414303994563956168e-02,-2.372656759808292382e+00,1.376050051599114711e-03,9.972907844954127521e-01,7.354724771723096521e-02,-2.896523492778098063e+00,-4.436425363816298706e-02,-7.341402196822353898e-02,9.963143050150278235e-01,1.283611085024947362e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
