9.999357157945795160e-01,-1.991288138280358864e-03,1.116239445335284741e-02,-1.641830752064872834e-01,2.004179957045446828e-03,9.999973374130786130e-01,-1.143866011915400200e-03,4.788208524438637703e-02,-1.116008696568605678e-02,1.166163926633761701e-03,9.999370442785958657e-01,9.794513787683309380e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993424287402800088e-01,-9.478503077308618810e-03,3.499811564772994238e-02,2.264521308358269369e+00,1.297633733237665322e-02,9.947905656881625980e-01,-1.011105587328140903e-01,3.142003018816078352e+00,-3.385741852112763434e-02,1.014982186899796440e-01,9.942594162560626225e-01,-1.171041042291114165e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993549293532369981e-01,-8.442982368698804044e-03,3.490617747775021096e-02,2.118922926887573777e+00,1.191432897666038458e-02,9.948688663993824344e-01,-1.004688381252779872e-01,3.135753674695103577e+00,-3.387881258872964263e-02,1.008199123086766236e-01,9.943276981657747093e-01,-1.139715486011393164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993663256617908441e-01,-7.407386618466117907e-03,3.481490710509008157e-02,1.973324545416878184e+00,1.085229057291196147e-02,9.949456281998588780e-01,-9.982697388636692371e-02,3.129504330574128801e+00,-3.389948262986573757e-02,1.001415375829274174e-01,9.943955437993247104e-01,-1.108389929731672163e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993766176305500792e-01,-6.371718227527837890e-03,3.472430474682385720e-02,1.827726163946182369e+00,9.790224583733842662e-03,9.950208508990916467e-01,-9.918496750338574863e-02,3.123254986453153581e+00,-3.391942859072596267e-02,9.946309608531510305e-02,9.944629529958378678e-01,-1.077064373451951163e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993858052292456939e-01,-5.335979597160426385e-03,3.463437061692967861e-02,1.682127782475486777e+00,8.728133471879288147e-03,9.950945343137179711e-01,-9.854282046431241116e-02,3.117005642332178805e+00,-3.393865042085814770e-02,9.878458938874694339e-02,9.945299255964635821e-01,-1.045738817172230162e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993938884327301375e-01,-4.300173128980963079e-03,3.454510492628779655e-02,1.536529401004791184e+00,7.666019700233295438e-03,9.951666782675128164e-01,-9.790053425778638685e-02,3.110756298211204030e+00,-3.395714807316830425e-02,9.810601906644239589e-02,9.945964614443746354e-01,-1.014413260892509161e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994008672209784283e-01,-3.264301224928582539e-03,3.445650788267887871e-02,1.390931019534095370e+00,6.603885731793580037e-03,9.952372825913906595e-01,-9.725811037309727014e-02,3.104506954090229254e+00,-3.397492150392102811e-02,9.742738669192090029e-02,9.946625603847695229e-01,-9.830877046127881602e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994067415790871545e-01,-2.228366287245906602e-03,3.436857969078246922e-02,1.245332638063399777e+00,5.541734029651523841e-03,9.953063471234067094e-01,-9.661555030017314472e-02,3.098257609969254478e+00,-3.399197067273979078e-02,9.674869383898963837e-02,9.947282222648723415e-01,-9.517621483330671595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994115114972755842e-01,-1.192370718460475897e-03,3.428132055217535112e-02,1.099734256592704185e+00,4.479567056973142621e-03,9.953738717087579069e-01,-9.597285552956913435e-02,3.092008265848279258e+00,-3.400829554260728638e-02,9.606994208173139094e-02,9.947934469339350105e-01,-9.204365920533461587e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994151769708849997e-01,-1.563169213661807101e-04,3.419473066533001981e-02,9.541358751220085921e-01,3.417387276980043097e-03,9.954398561997841455e-01,-9.533002755245582882e-02,3.085758921727304482e+00,-3.402389607986570919e-02,9.539113299449246408e-02,9.948582342432379377e-01,-8.891110357736251579e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994177380003801403e-01,8.797927009953212607e-04,3.410881022561325360e-02,8.085374936513129995e-01,2.355197152930387818e-03,9.955043004559706032e-01,-9.468706786060793190e-02,3.079509577606329707e+00,-3.403877225421698960e-02,9.471226815187047676e-02,9.949225840460923509e-01,-8.577854794939041572e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994170541451889989e-01,4.634714794269243973e-04,3.413703381871022874e-02,6.532721747051685179e-01,2.775007096980660389e-03,9.954964232956506898e-01,-9.475848532547366532e-02,3.076456622366618987e+00,-3.402721292383075608e-02,9.479797677036182202e-02,9.949148166455669129e-01,-8.511838383515588635e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994161950461504240e-01,4.715245786789156249e-05,3.416528729750496068e-02,4.980068557590240363e-01,3.194815874967955448e-03,9.954883650973754827e-01,-9.482989036838412877e-02,3.073403667126908712e+00,-3.401561745728554770e-02,9.488368001084496184e-02,9.949070434149109854e-01,-8.445821972092136809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994151607033302520e-01,-3.691642503169006214e-04,3.419357065433253212e-02,3.427415368128795548e-01,3.614623372578125438e-03,9.954801258631658101e-01,-9.490128296988395440e-02,3.070350711887197992e+00,-3.400398585770431775e-02,9.496937784997783183e-02,9.948992643562347693e-01,-8.379805560668683873e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994139511168914636e-01,-7.854785317637127517e-04,3.422188388151180261e-02,1.874762178667350732e-01,4.034429475497600462e-03,9.954717055951424198e-01,-9.497266311052462995e-02,3.067297756647487716e+00,-3.399231812822972598e-02,9.505507026442150398e-02,9.948914794716532395e-01,-8.313789149245230936e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994125662870917415e-01,-1.201790273110041199e-03,3.425022697134534611e-02,3.221089892059059157e-02,4.454234069413483266e-03,9.954631042955242037e-01,-9.504403077086441554e-02,3.064244801407776997e+00,-3.398061427202413165e-02,9.514075723083985359e-02,9.948836887632835912e-01,-8.247772737821779110e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994110062142845807e-01,-1.618099360994728047e-03,3.427859991611944407e-02,-1.230544200255538900e-01,4.874037040013658520e-03,9.954543219666287523e-01,-9.511538593146839915e-02,3.061191846168066277e+00,-3.396887429226954497e-02,9.522643872589980907e-02,9.948758922332466836e-01,-8.181756326398326173e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994092708989181784e-01,-2.034405682058059751e-03,3.430700270810415481e-02,-2.783197389716982606e-01,5.293838272986897339e-03,9.954453586108718000e-01,-9.518672857290834399e-02,3.058138890928356002e+00,-3.395709819216764097e-02,9.531211472627117154e-02,9.948680898836658182e-01,-8.115739914974873237e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
