9.998622324130751471e-01,-4.072894095795004388e-03,-1.609123138936842737e-02,-8.679724275310465309e-01,4.749991143580618164e-03,9.990950588868172666e-01,4.226701896376544587e-02,3.932248011572372359e-01,1.590452068053807219e-02,-4.233762914514511283e-02,9.989767621823295585e-01,1.696695100187259053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.989001691240436687e-01,-1.090883349979949492e-02,-4.560098108188585103e-02,-3.549028008684327329e+00,1.419082426119907571e-02,9.972834550402972509e-01,7.227953243951683315e-02,1.708840771994203811e+00,4.468861858174431184e-02,-7.284715268671147770e-02,9.963414172434539307e-01,8.192299178663959847e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.991134014041469502e-01,-1.009542048841726575e-02,-4.087167258380586254e-02,-3.067773475697802787e+00,1.285493677363231529e-02,9.976142767398494815e-01,6.782702592162537236e-02,1.512525788054158937e+00,4.008942173668383901e-02,-6.829229334257980177e-02,9.968595693149708836e-01,7.148571996660226802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993036596603444011e-01,-9.260324805642155752e-03,-3.614473922905982184e-02,-2.586518942711278690e+00,1.153949669553281689e-02,9.979236095691834674e-01,6.336646968567725968e-02,1.316210804114114286e+00,3.548289454732399262e-02,-6.373943715554818146e-02,9.973355745914399551e-01,6.104844814656492646e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994709262325762733e-01,-8.403595986925686823e-03,-3.142048997524751058e-02,-2.105264409724754149e+00,1.024459452399742801e-02,9.982114284382097580e-01,5.889815292848923911e-02,1.119895820174069412e+00,3.086933589883307863e-02,-5.918888164036680000e-02,9.977693923905101014e-01,5.061117632652759601e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.996151864565196998e-01,-7.525286403706796245e-03,-2.669923351033772971e-02,-1.624009876738229607e+00,8.970318099607372392e-03,9.984777110577981452e-01,5.442236593508131132e-02,9.235808362340245381e-01,2.624904567197085606e-02,-5.464092408920467187e-02,9.981609875245518460e-01,4.017390450649026001e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.997364286675917144e-01,-6.625451252792203052e-03,-2.198127818545617118e-02,-1.142755343751705066e+00,7.716752586600931357e-03,9.987224379453861767e-01,4.993940001583636878e-02,7.272658522939796644e-01,2.162232467813590686e-02,-5.009586150692893480e-02,9.985103303098031846e-01,2.973663268645292401e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.998346442039754978e-01,-5.704148544812254369e-03,-1.726693194776562218e-02,-6.615008107651809688e-01,6.483980453914062018e-03,9.989455924296738454e-01,4.544954744330882701e-02,5.309508683539350127e-01,1.698947459409246019e-02,-4.555399054646075419e-02,9.988173965737230375e-01,1.929936086641559356e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999098274086675175e-01,-4.761439091757311073e-03,-1.255650227346924788e-02,-1.802462777786564274e-01,5.272081457097867879e-03,9.991471606544028994e-01,4.095310138871124245e-02,3.346358844138901389e-01,1.235079789640644576e-02,-4.101560744423789900e-02,9.990821676605492474e-01,8.862089046378252011e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999619756305463403e-01,-3.797386493600301942e-03,-7.850296100967527405e-03,3.010082552078681140e-01,4.081132621121208622e-03,9.993271315812185529e-01,3.645035585810784545e-02,1.383209004738452652e-01,7.706597795620599711e-03,-3.648100795581309813e-02,9.993046304350562403e-01,-1.575182773659078439e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
